,PRICE,TRD_VOLUME,MINERS_FEE,TRAN_VOL,PRICE_VOL,MINERS_REVENUE,DIFFICULTY,TRAN_BLOCK,HASH_RATE,MONEY_SUPPLY,BCH_PRICE
2014-09-29,381.94,7778308.24158,10.98095539,162977.0,49.71969287486846,3260.98095539,34661425924.0,492.0,240501.66863203878,13324575.0,384.12
2014-09-30,382.67,5461742.9261,12.35313873,135133.0,49.836922912778064,3437.35313873,34661425924.0,374.0,238847.38130446602,13328000.0,376.68
2014-10-01,385.27,7052814.382389999,12.01025697,146888.0,49.6177333737236,3837.01025697,34661425924.0,469.0,244732.638342126,13331825.0,384.7
2014-10-02,375.85,3450003.57193,13.01467336,118810.0,50.260847744341575,3888.01467336,34661425924.0,521.0,249839.18012227374,13335700.0,373.14
2014-10-03,363.75,5568420.73926,11.41275393,123942.0,50.51281896116243,3461.41275393,34661425924.0,613.0,241470.18295561636,13339150.0,375.96
2014-10-04,336.0,9352563.976510001,12.10668392,177720.0,51.48733219271555,3662.10668392,34661425924.0,555.0,244423.94666149546,13342800.0,362.11
2014-10-05,293.67,14715813.3623,12.43856898,225866.0,55.5146057082076,3862.43856898,34661425924.0,533.0,249346.88617129394,13346650.0,334.94
2014-10-06,331.2,28089071.5319,11.79831005,250615.0,58.01436221642909,4236.79831005,34661425924.0,459.0,258946.61821540105,13350875.0,315.09
2014-10-07,330.7,8268087.29187,12.96602005,158394.0,63.07526256446639,4037.96602005,34661425924.0,432.0,264854.1456271592,13354900.0,333.68
2014-10-08,346.26,9273578.802989999,12.95992317,183317.0,62.892531386628036,3362.95992317,34661425924.0,492.0,260177.35309285065,13358250.0,331.0
2014-10-09,378.94,15131487.586,12.52996702,223466.0,65.71758587971777,3612.52996702,34661425924.0,582.0,257469.7363624615,13361850.0,345.6
2014-10-10,358.97,11248182.1326,13.93455865,184559.0,69.92579907841167,3713.93455865,35002482026.0,524.0,260289.66192261915,13365550.0,366.31
2014-10-11,359.99,3618894.2853599996,12.78632175,172883.0,69.20307873310179,3887.78632175,35002482026.0,493.0,262880.39449807623,13369425.0,359.67
2014-10-12,364.83,3761063.58338,10.40855719,102215.0,69.88608704937941,3610.40855719,35002482026.0,536.0,260767.6925536987,13373025.0,366.33
2014-10-13,381.46,8081594.465260001,11.36361449,162028.0,70.13525332263237,3711.36361449,35002482026.0,411.0,255957.06187366863,13376725.0,369.74
2014-10-14,411.89,12614893.7489,12.97867447,208459.0,71.62364615862396,3887.97867447,35002482026.0,467.0,254855.5898167768,13380600.0,383.29
2014-10-15,394.0,8751642.324269999,13.67518516,152609.0,74.24675106297707,3313.67518516,35002482026.0,568.0,254682.9996921085,13383900.0,402.46
2014-10-16,378.02,6974276.305310001,12.21323632,129477.0,74.55041839098969,3787.21323632,35002482026.0,581.0,256771.750321849,13387675.0,392.54
2014-10-17,382.83,5953062.27796,12.1618511,142251.0,73.9750280660673,3712.1618511,35002482026.0,465.0,256771.750321849,13391375.0,381.82
2014-10-18,389.68,3032030.32944,11.30672073,111737.0,73.96201406296683,3561.30672073,35002482026.0,553.0,253540.35365758566,13394925.0,380.69
2014-10-19,388.99,1463419.63554,10.41520998,83629.0,71.35500395946289,4110.41520998,35002482026.0,500.0,258511.7331410677,13399025.0,387.64
2014-10-20,384.95,4094610.97299,10.89741535,122273.0,67.39955327772495,3335.89741535,35002482026.0,483.0,254783.1985284561,13402350.0,388.46
2014-10-21,387.0,3184745.4940299997,12.9705687,105175.0,67.0877808248935,3437.9705687,35002482026.0,542.0,250308.9569933223,13405775.0,381.29
2014-10-22,385.1,3342809.09884,12.82887487,191858.0,67.00231568867332,3837.82887487,35002482026.0,537.0,255528.90545097852,13409600.0,378.31
2014-10-23,363.99,6378388.1246,12.59181827,138339.0,67.09957750584951,3987.59181827,35002482026.0,590.0,257517.4572443713,13413575.0,381.92
2014-10-24,358.46,6960388.6047600005,12.77735705,160355.0,65.41825774542313,3787.77735705,35985640265.0,626.0,259317.42591454246,13417350.0,362.39
2014-10-25,348.89,3913031.76149,12.91773007,125611.0,65.48890340422854,3987.91773007,35985640265.0,539.0,264653.2151501787,13421325.0,356.69
2014-10-26,355.43,2890240.63227,10.51471173,91191.0,64.93433549982879,3885.51471173,35985640265.0,468.0,263498.2835937744,13425200.0,348.43
2014-10-27,356.5,2725857.57438,11.27229481,118423.0,64.58275015155667,3136.27229481,35985640265.0,465.0,262382.4650351902,13428325.0,350.32
2014-10-28,354.94,2622826.72902,13.69116336,116684.0,64.627300276884,3988.69116336,35985640265.0,462.0,268961.09914169705,13432300.0,352.32
2014-10-29,343.53,4210924.88205,13.38882665,141379.0,63.17994782974421,3463.38882665,35985640265.0,545.0,266196.0620203142,13435750.0,353.86
2014-10-30,337.0,3671261.9654599996,14.40269903,138348.0,64.21320072956934,3889.40269903,35985640265.0,551.0,266283.9753347805,13439625.0,340.2
2014-10-31,340.95,4354922.07295,13.717534699999998,140401.0,63.696630384276745,4263.717534699999,35985640265.0,557.0,271139.4412957793,13443875.0,342.12
2014-11-01,327.39,3981304.0633300003,12.75601745,112295.0,63.168582197319715,4712.75601745,35985640265.0,623.0,278550.41565730394,13448575.0,336.23
2014-11-02,326.41,3637782.5178400003,12.56801876,93693.0,63.69138890456682,3987.56801876,35985640265.0,621.0,279572.6190175142,13452550.0,326.35
2014-11-03,325.81,3473706.22694,12.60153769,126165.0,62.5858090102024,3887.60153769,35985640265.0,486.0,287239.1442190913,13456425.0,324.45
2014-11-04,328.72,4549999.06773,16.55354183,146020.0,56.60289655619072,4241.55354183,35985640265.0,519.0,289794.6526196171,13460650.0,326.45
2014-11-05,341.99,4919218.31301,13.986799300000001,228125.0,52.277122002539244,4063.9867993000003,35985640265.0,536.0,295927.87278087885,13464700.0,327.98
2014-11-06,347.96,4520802.11388,13.40476919,147891.0,50.15646990199785,3463.40476919,39603666252.0,619.0,295129.1828618461,13468150.0,341.03
2014-11-07,342.26,3681058.27495,13.88055525,181003.0,50.363202599505435,3863.88055525,39603666252.0,650.0,294997.1364625021,13472000.0,346.86
2014-11-08,345.84,1077208.90481,13.43627119,100556.0,48.23641502984781,3763.43627119,39603666252.0,685.0,289140.1984120924,13475750.0,342.99
2014-11-09,356.34,3014861.33218,11.0808472,100598.0,43.4295008817138,3836.0808471999994,39603666252.0,607.0,291537.9671207968,13479575.0,344.23
2014-11-10,375.87,7095171.62138,15.22246314,167158.0,45.17981872986444,3765.22246314,39603666252.0,498.0,294114.20679212204,13483325.0,357.54
2014-11-11,365.04,3730304.51545,13.61210826,154662.0,47.70019611218051,3688.61210826,39603666252.0,505.0,292269.00230512174,13487000.0,374.76
2014-11-12,430.07,13701896.4048,13.19425748,210237.0,48.22133019073457,3238.19425748,39603666252.0,560.0,287150.25931295264,13490225.0,366.74
2014-11-13,406.56,19558835.401,15.4036244,297937.0,63.010198562896825,3690.4036244000004,39603666252.0,583.0,289681.456505721,13493900.0,413.77
2014-11-14,396.56,14005578.1224,14.06879253,307229.0,60.8835025718159,3639.06879253,39603666252.0,637.0,287150.25931295264,13497525.0,418.8
2014-11-15,373.14,5008203.5411,13.02026084,164849.0,63.253831213532095,3863.02026084,39603666252.0,624.0,288275.2358430719,13501375.0,396.8
2014-11-16,383.65,4219656.24606,11.06059561,123129.0,64.40481477626774,3511.06059561,39603666252.0,698.0,284619.06212018424,13504875.0,379.74
2014-11-17,378.48,8319084.817480001,12.99233136,176770.0,64.71436746243393,3762.99233136,39603666252.0,492.0,284619.06212018424,13508625.0,386.74
2014-11-18,379.91,6157877.81472,13.69669185,230771.0,64.43335098266103,3613.69669185,39603666252.0,532.0,283775.32972259464,13512225.0,388.9
2014-11-19,374.77,4134954.04644,13.08974611,143192.0,65.40437098329262,3863.08974611,40300030328.0,540.0,291567.99484736397,13516075.0,376.57
2014-11-20,361.7,5695435.05769,14.00438019,169104.0,65.09732981907017,3539.00438019,40300030328.0,646.0,290577.80417832034,13519600.0,376.93
2014-11-21,356.9,5580672.78977,12.63821984,161082.0,66.6041644333629,3462.63821984,40300030328.0,629.0,289291.5337570418,13523050.0,361.7
2014-11-22,359.8,2498648.3882,12.46442757,116222.0,67.20577454350683,3187.46442757,40300030328.0,633.0,282325.98341291514,13526225.0,351.01
2014-11-23,362.99,1909531.38511,11.07895741,84124.0,64.93231508676021,3861.07895741,40300030328.0,554.0,287024.9630798563,13530075.0,355.25
2014-11-24,384.0,6048700.44245,12.13866936,131142.0,65.14935046289493,3562.13866936,40300030328.0,539.0,285477.22935232136,13533625.0,363.06
2014-11-25,381.03,7808526.35023,13.11267274,203574.0,66.03852229557133,3688.11267274,40300030328.0,518.0,287047.90711545607,13537300.0,378.3
2014-11-26,371.44,4289865.23807,11.75013422,169507.0,66.04363124736557,3311.75013422,40300030328.0,665.0,280751.7416552966,13540600.0,377.93
2014-11-27,372.62,3447448.61422,12.48660385,130229.0,66.59254091511771,3437.48660385,40300030328.0,709.0,279606.98429890396,13544025.0,369.61
2014-11-28,376.12,4143427.0053800005,11.88325113,406621.0,66.58600967980783,3536.88325113,40300030328.0,804.0,280465.55231619853,13547550.0,369.79
2014-11-29,377.22,3675373.63947,11.54448536,197488.0,65.05249982367205,3711.54448536,40300030328.0,681.0,286475.5284372598,13551250.0,375.03
2014-11-30,375.96,1378610.3253600001,11.20697919,104185.0,65.0468607718806,3936.20697919,40300030328.0,619.0,287334.0964545543,13555175.0,376.28
2014-12-01,381.72,2142298.70436,13.00332879,158902.0,64.62345465964592,4013.00332879,40300030328.0,576.0,292485.5045583212,13559175.0,377.59
2014-12-02,381.93,2688428.19111,14.13945948,375957.0,63.47003207616249,3264.13945948,40300030328.0,634.0,287620.2857936525,13562425.0,379.24
2014-12-03,378.25,3147124.92429,14.17948175,208752.0,63.349338502638226,3764.17948175,40007470271.0,563.0,292460.05305492657,13566175.0,381.39
2014-12-04,371.67,4490174.35686,13.44282229,191625.0,63.57932805281896,2913.44282229,40007470271.0,644.0,286209.0746823374,13569075.0,377.54
2014-12-05,373.98,2895748.42745,14.79137255,266232.0,63.92634077029472,3664.79137255,40007470271.0,553.0,287336.69095780194,13572725.0,372.21
2014-12-06,374.05,1743444.3763,12.36044409,198404.0,62.68503101849633,3912.36044409,40007470271.0,591.0,289302.09919439483,13576625.0,372.56
2014-12-07,375.73,891903.1950190001,10.97776023,109895.0,62.49975429593854,3435.97776023,40007470271.0,564.0,283293.6804429548,13580050.0,375.12
2014-12-08,367.01,3089535.8233,10.95975649,186220.0,62.30629324336818,3160.95975649,40007470271.0,556.0,273301.4646059233,13583200.0,375.34
2014-12-09,350.29,7768458.04875,15.72968592,322835.0,63.12183301006621,4090.72968592,40007470271.0,560.0,282407.0630806539,13587275.0,365.7
2014-12-10,350.97,2043127.0420900001,12.78669992,175052.0,63.18026331278314,3562.78669992,40007470271.0,625.0,280134.1692128015,13590825.0,352.35
2014-12-11,356.1,5803133.701669999,12.53369367,179864.0,60.91313742667941,3587.53369367,40007470271.0,742.0,287805.1860168031,13594400.0,348.02
2014-12-12,355.08,2743962.42529,11.95133097,137975.0,60.57466602160607,3711.95133097,40007470271.0,737.0,288373.40948376624,13598100.0,349.98
2014-12-13,350.31,2120593.00165,11.34793667,139430.0,41.735720264449746,3536.34793667,40007470271.0,742.0,284111.7334815431,13601625.0,352.15
2014-12-14,353.28,1445863.6775,10.209992300000001,81157.0,41.34078254841232,3660.2099923,40007470271.0,742.0,286668.739082877,13605275.0,347.43
2014-12-15,352.15,2792637.41903,12.45952676,141464.0,37.95003169867688,3537.45952676,40007470271.0,648.0,290930.4150851001,13608800.0,351.11
2014-12-16,336.73,5806208.80179,14.49216224,186868.0,36.52106809117472,3539.49216224,40007470271.0,557.0,284679.95694850624,13612325.0,340.24
2014-12-17,318.2,7045461.436000001,14.760684099999999,222483.0,36.62752310608846,3589.7606840999997,40007470271.0,693.0,284964.06868198776,13615900.0,330.69
2014-12-18,317.7,7102865.20575,15.06836257,270199.0,37.43357110768015,3215.06836257,39457671307.0,615.0,280202.6321359012,13619100.0,320.79
2014-12-19,317.63,5278321.874969999,13.68950064,188186.0,36.981554135366906,3238.68950064,39457671307.0,592.0,274300.84427663946,13622325.0,312.43
2014-12-20,325.7,4201699.02725,14.73435045,149712.0,37.2420800534064,3439.73435045,39457671307.0,418.0,272629.4973856095,13625750.0,314.99
2014-12-21,326.93,2065043.55872,12.05550894,110282.0,37.95230957525087,3362.05550894,39457671307.0,497.0,268696.96976447396,13629100.0,326.96
2014-12-22,332.53,3999684.2719,11.42406874,187863.0,36.91778554299115,3311.42406874,39457671307.0,492.0,265624.5861022809,13632400.0,322.57
2014-12-23,336.96,2639069.77984,14.10383881,190434.0,37.66359661466544,4114.10383881,39457671307.0,447.0,271518.8377755314,13636500.0,330.07
2014-12-24,327.59,2076350.0756299999,14.2600858,215851.0,37.133173259293315,3764.2600858,39457671307.0,472.0,272921.9630225623,13640250.0,334.74
2014-12-25,319.31,1506598.71847,10.78322904,117064.0,34.686728044731986,3835.78322904,39457671307.0,583.0,279927.1468783775,13644075.0,325.19
2014-12-26,328.09,1370436.1764,9.30466678,95988.0,35.08394353147718,3959.30466678,39457671307.0,540.0,288053.1601511232,13648025.0,318.48
2014-12-27,314.45,2924530.55196,19.68189244,135816.0,35.999454776893025,3819.68189244,39457671307.0,355.0,292256.27046461235,13651825.0,326.1
2014-12-28,317.5,1789810.03335,17.12967516,95383.0,37.03968381972878,3817.12967516,39457671307.0,451.0,297300.0028407993,13655625.0,316.53
2014-12-29,314.49,1612460.87217,11.91773665,131995.0,36.44832695501964,4236.91773665,39457671307.0,505.0,307667.674947406,13659850.0,316.67
2014-12-30,313.09,2454059.74892,15.84402414,160419.0,36.30681318854453,4115.84402414,39457671307.0,515.0,307667.674947406,13663950.0,314.42
2014-12-31,317.4,2366224.10143,12.52982725,169054.0,36.2660966494324,3887.52982725,40640955017.0,558.0,310371.1845188875,13667825.0,309.81
2015-01-01,315.7,1546927.09344,11.19807656,79280.0,37.49935050196437,3811.19807656,40640955017.0,555.0,311368.24081399944,13671625.0,316.9
2015-01-02,316.15,1016669.6323899999,8.19708968,89563.0,37.26540645299743,4133.19708968,40640955017.0,627.0,314716.19559719256,13675750.0,315.23
2015-01-03,302.33,3629503.4606199996,12.33977385,180541.0,37.291155757461894,4137.33977385,40640955017.0,734.0,319745.3945057814,13679875.0,315.03
2015-01-04,270.93,11849100.4031,11.68691488,303038.0,43.79295672899025,4061.68691488,40640955017.0,692.0,323908.76220069843,13683925.0,293.11
2015-01-05,276.8,10769340.8267,21.57327749,226278.0,49.64222703895765,4321.57327749,40640955017.0,751.0,326194.7089192335,13688225.0,271.68
2015-01-06,276.8,10769340.8267,15.99976518,204019.0,49.369580062780244,3915.99976518,40640955017.0,639.0,325263.9259360158,13692125.0,271.39
2015-01-07,276.8,10769340.8267,13.0111396,256344.0,52.50126454076619,3963.0111395999998,40640955017.0,598.0,326129.7571496875,13696075.0,282.85
2015-01-08,276.8,10769340.8267,13.31170565,186115.0,54.538667384351776,3513.31170565,40640955017.0,943.0,322666.4322950006,13699575.0,293.46
2015-01-09,276.8,10769340.8267,16.02188773,282056.0,53.732115112749746,3691.02188773,40640955017.0,691.0,317471.4450129702,13703250.0,287.17
2015-01-10,278.0,10206899.6655,15.13320827,248535.0,54.41850380627514,3515.13320827,40640955017.0,833.0,310256.18489903904,13706750.0,278.13
2015-01-11,272.25,2847004.6134599997,15.4105739,146039.0,54.234486840500296,3690.4105739,40640955017.0,755.0,305927.0288306804,13710425.0,277.14
2015-01-12,270.0,3371922.7985400003,13.18200571,189623.0,54.5333901493478,3888.18200571,40640955017.0,655.0,301020.65195320715,13714300.0,268.93
2015-01-13,230.89,10679959.7884,33.11612285,338820.0,54.59465039708376,3583.11612285,43971662056.0,584.0,300338.819001573,13717850.0,268.91
2015-01-14,176.5,20003943.7875,15.11597283,449467.0,70.00573666556846,3190.11597283,43971662056.0,607.0,294395.81557611004,13721025.0,234.63
2015-01-15,218.11,19804382.7349,15.62269978,364696.0,95.46800770969341,3640.62269978,43971662056.0,824.0,299268.53903033474,13724650.0,192.13
2015-01-16,205.35,10063648.1721,17.11757064,272897.0,101.81089465596256,3792.11757064,43971662056.0,731.0,303994.5695185445,13728425.0,208.79
2015-01-17,197.12,4567169.463959999,14.57208331,190046.0,101.79848501413122,3489.57208331,43971662056.0,633.0,306993.7131068835,13731900.0,208.81
2015-01-18,211.18,3721863.95464,13.14946231,152268.0,102.17821091737791,3463.14946231,43971662056.0,703.0,307660.32055234077,13735350.0,200.21
2015-01-19,212.39,2677624.61068,13.91845739,153098.0,103.8911051857963,3838.91845739,43971662056.0,740.0,310701.9944260545,13739175.0,209.06
2015-01-20,212.99,3255763.95522,14.46383358,185416.0,103.54462895113863,3614.46383358,43971662056.0,653.0,311326.5210480164,13742775.0,215.72
2015-01-21,215.2,2988445.53744,14.63209011,414214.0,103.56423440556287,2964.63209011,43971662056.0,830.0,308516.1512491877,13745725.0,211.52
2015-01-22,233.9,7856570.19498,12.81696748,258905.0,104.45196331927141,3737.81696748,43971662056.0,683.0,309765.20449311147,13749450.0,220.0
2015-01-23,233.03,3662928.2122400003,13.72463626,187786.0,106.73674668694292,3388.72463626,43971662056.0,565.0,304768.9915174162,13752825.0,232.36
2015-01-24,244.64,2839467.84661,13.94772383,194786.0,106.64276582743256,3113.94772383,43971662056.0,520.0,300085.0418527018,13755925.0,232.38
2015-01-25,247.11,6624843.331669999,11.14573254,141759.0,109.26977450616394,3161.14573254,43971662056.0,621.0,296337.8821209303,13759075.0,246.29
2015-01-26,271.47,15302136.4088,13.24394967,355411.0,109.05203353002173,3138.24394967,43971662056.0,540.0,287594.50941346353,13762200.0,250.55
2015-01-27,266.03,6818344.42184,16.0199841,244198.0,113.97208153600887,3191.0199841,43971662056.0,465.0,282286.03312678717,13765375.0,273.97
2015-01-28,249.25,3953455.43359,13.98880719,168017.0,114.81635303441914,3738.98880719,41272873895.0,566.0,289110.5578262929,13769100.0,261.86
2015-01-29,233.19,7780990.202210001,11.59524688,234709.0,117.99154422487776,4111.59524688,41272873895.0,692.0,290651.3892204821,13773200.0,240.7
2015-01-30,230.11,5417548.37787,12.50188755,192885.0,118.37684367711609,4112.50188755,41272873895.0,554.0,296563.90696840483,13777300.0,232.02
2015-01-31,229.7,3253319.9174200003,10.99797737,160196.0,117.80590494559652,3460.99797737,41272873895.0,612.0,298290.7742896231,13780750.0,228.99
2015-02-01,220.72,4223952.11758,12.57748445,161503.0,117.87053635420105,4162.57748445,41272873895.0,476.0,307599.8577477201,13784900.0,223.65
2015-02-02,223.0,3867133.9747800003,11.12675333,151821.0,117.87219339249641,3886.12675333,41272873895.0,501.0,313997.12700439646,13788775.0,223.54
2015-02-03,236.51,4094181.67555,12.66267626,213538.0,116.67616649332577,3987.66267626,41272873895.0,646.0,320942.26146180235,13792750.0,230.6
2015-02-04,222.56,4041719.0388800004,13.03209706,199849.0,114.07303091462973,3188.03209706,41272873895.0,618.0,314494.10643699905,13795925.0,229.09
