,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,PRICE_7
2012-01-20,-0.44660964615482207,-0.4466657366295921,-0.4466430024590369,-0.44662191594617795,-0.4466447027015533,-0.44673234406838164,-0.44691148302217865
2012-01-21,-0.4466657366295921,-0.4466430024590369,-0.44662191594617795,-0.4466447027015533,-0.44673234406838164,-0.44691148302217865,-0.4468907470747871
2012-01-22,-0.4466430024590369,-0.44662191594617795,-0.4466447027015533,-0.44673234406838164,-0.44691148302217865,-0.4468907470747871,-0.4468865928739994
2012-01-23,-0.44662191594617795,-0.4466447027015533,-0.44673234406838164,-0.44691148302217865,-0.4468907470747871,-0.4468865928739994,-0.4469426833487695
2012-01-24,-0.4466447027015533,-0.44673234406838164,-0.44691148302217865,-0.4468907470747871,-0.4468865928739994,-0.4469426833487695,-0.4469251550754038
2012-01-25,-0.44673234406838164,-0.44691148302217865,-0.4468907470747871,-0.4468865928739994,-0.4469426833487695,-0.4469251550754038,-0.4469293618610116
2012-01-26,-0.44691148302217865,-0.4468907470747871,-0.4468865928739994,-0.4469426833487695,-0.4469251550754038,-0.4469293618610116,-0.44673234406838164
2012-01-27,-0.4468907470747871,-0.4468865928739994,-0.4469426833487695,-0.4469251550754038,-0.4469293618610116,-0.44673234406838164,-0.44675057347268193
2012-01-28,-0.4468865928739994,-0.4469426833487695,-0.4469251550754038,-0.4469293618610116,-0.44673234406838164,-0.44675057347268193,-0.44680245716184425
2012-01-29,-0.4469426833487695,-0.4469251550754038,-0.4469293618610116,-0.44673234406838164,-0.44675057347268193,-0.44680245716184425,-0.4468156033668685
2012-01-30,-0.4469251550754038,-0.4469293618610116,-0.44673234406838164,-0.44675057347268193,-0.44680245716184425,-0.4468156033668685,-0.44687607590998
2012-01-31,-0.4469293618610116,-0.44673234406838164,-0.44675057347268193,-0.44680245716184425,-0.4468156033668685,-0.44687607590998,-0.4469041246530197
2012-02-01,-0.44673234406838164,-0.44675057347268193,-0.44680245716184425,-0.4468156033668685,-0.44687607590998,-0.4469041246530197,-0.4468552523212216
2012-02-02,-0.44675057347268193,-0.44680245716184425,-0.4468156033668685,-0.44687607590998,-0.4469041246530197,-0.4468552523212216,-0.4468725702553069
2012-02-03,-0.44680245716184425,-0.4468156033668685,-0.44687607590998,-0.4469041246530197,-0.4468552523212216,-0.4468725702553069,-0.4468286619305259
2012-02-04,-0.4468156033668685,-0.44687607590998,-0.4469041246530197,-0.4468552523212216,-0.4468725702553069,-0.4468286619305259,-0.44680245716184425
2012-02-05,-0.44687607590998,-0.4469041246530197,-0.4468552523212216,-0.4468725702553069,-0.4468286619305259,-0.44680245716184425,-0.44685504198194126
2012-02-06,-0.4469041246530197,-0.4468552523212216,-0.4468725702553069,-0.4468286619305259,-0.44680245716184425,-0.44685504198194126,-0.44690061549269194
2012-02-07,-0.4468552523212216,-0.4468725702553069,-0.4468286619305259,-0.44680245716184425,-0.44685504198194126,-0.44690061549269194,-0.4469426833487695
2012-02-08,-0.4468725702553069,-0.4468286619305259,-0.44680245716184425,-0.44685504198194126,-0.44690061549269194,-0.4469426833487695,-0.4471950904852349
2012-02-09,-0.4468286619305259,-0.44680245716184425,-0.44685504198194126,-0.44690061549269194,-0.4469426833487695,-0.4471950904852349,-0.44724638522441224
2012-02-10,-0.44680245716184425,-0.44685504198194126,-0.44690061549269194,-0.4469426833487695,-0.4471950904852349,-0.44724638522441224,-0.44723365969794876
2012-02-11,-0.44685504198194126,-0.44690061549269194,-0.4469426833487695,-0.4471950904852349,-0.44724638522441224,-0.44723365969794876,-0.4473294447005827
2012-02-12,-0.44690061549269194,-0.4469426833487695,-0.4471950904852349,-0.44724638522441224,-0.44723365969794876,-0.4473294447005827,-0.44738673410925106
2012-02-13,-0.4469426833487695,-0.4471950904852349,-0.44724638522441224,-0.44723365969794876,-0.4473294447005827,-0.44738673410925106,-0.4473212940534677
2012-02-14,-0.4471950904852349,-0.44724638522441224,-0.44723365969794876,-0.4473294447005827,-0.44738673410925106,-0.4473212940534677,-0.44735095189200236
2012-02-15,-0.44724638522441224,-0.44723365969794876,-0.4473294447005827,-0.44738673410925106,-0.4473212940534677,-0.44735095189200236,-0.44731428274412144
2012-02-16,-0.44723365969794876,-0.4473294447005827,-0.44738673410925106,-0.4473212940534677,-0.44735095189200236,-0.44731428274412144,-0.44717938164664467
2012-02-17,-0.4473294447005827,-0.44738673410925106,-0.4473212940534677,-0.44735095189200236,-0.44731428274412144,-0.44717938164664467,-0.4470836877910322
2012-02-18,-0.44738673410925106,-0.4473212940534677,-0.44735095189200236,-0.44731428274412144,-0.44717938164664467,-0.4470836877910322,-0.4471284830464455
2012-02-19,-0.4473212940534677,-0.44735095189200236,-0.44731428274412144,-0.44717938164664467,-0.4470836877910322,-0.4471284830464455,-0.4471527667163663
2012-02-20,-0.44735095189200236,-0.44731428274412144,-0.44717938164664467,-0.4470836877910322,-0.4471284830464455,-0.4471527667163663,-0.4471179660824261
2012-02-21,-0.44731428274412144,-0.44717938164664467,-0.4470836877910322,-0.4471284830464455,-0.4471527667163663,-0.4471179660824261,-0.4471530226291574
2012-02-22,-0.44717938164664467,-0.4470836877910322,-0.4471284830464455,-0.4471527667163663,-0.4471179660824261,-0.4471530226291574,-0.44718807917588865
2012-02-23,-0.4470836877910322,-0.4471284830464455,-0.4471527667163663,-0.4471179660824261,-0.4471530226291574,-0.44718807917588865,-0.44715855805788624
2012-02-24,-0.4471284830464455,-0.4471527667163663,-0.4471179660824261,-0.4471530226291574,-0.44718807917588865,-0.44715855805788624,-0.44715692091715387
2012-02-25,-0.4471527667163663,-0.4471179660824261,-0.4471530226291574,-0.44718807917588865,-0.44715855805788624,-0.44715692091715387,-0.4472301645602396
2012-02-26,-0.4471179660824261,-0.4471530226291574,-0.44718807917588865,-0.44715855805788624,-0.44715692091715387,-0.4472301645602396,-0.44718807917588865
2012-02-27,-0.4471530226291574,-0.44718807917588865,-0.44715855805788624,-0.44715692091715387,-0.4472301645602396,-0.44718807917588865,-0.44713900001046486
2012-02-28,-0.44718807917588865,-0.44715855805788624,-0.44715692091715387,-0.4472301645602396,-0.44718807917588865,-0.44713900001046486,-0.44713549435579175
2012-02-29,-0.44715855805788624,-0.44715692091715387,-0.4472301645602396,-0.44718807917588865,-0.44713900001046486,-0.44713549435579175,-0.4471284830464455
2012-03-01,-0.44715692091715387,-0.4472301645602396,-0.44718807917588865,-0.44713900001046486,-0.44713549435579175,-0.4471284830464455,-0.4471530226291574
2012-03-02,-0.4472301645602396,-0.44718807917588865,-0.44713900001046486,-0.44713549435579175,-0.4471284830464455,-0.4471530226291574,-0.4471705859590698
2012-03-03,-0.44718807917588865,-0.44713900001046486,-0.44713549435579175,-0.4471284830464455,-0.4471530226291574,-0.4471705859590698,-0.44717405655719616
2012-03-04,-0.44713900001046486,-0.44713549435579175,-0.4471284830464455,-0.4471530226291574,-0.4471705859590698,-0.44717405655719616,-0.4471565282838305
2012-03-05,-0.44713549435579175,-0.4471284830464455,-0.4471530226291574,-0.4471705859590698,-0.44717405655719616,-0.4471565282838305,-0.44716734322849716
2012-03-06,-0.4471284830464455,-0.4471530226291574,-0.4471705859590698,-0.44717405655719616,-0.4471565282838305,-0.44716734322849716,-0.44700929078755897
2012-03-07,-0.4471530226291574,-0.4471705859590698,-0.44717405655719616,-0.4471565282838305,-0.44716734322849716,-0.44700929078755897,-0.4469972313354834
2012-03-08,-0.4471705859590698,-0.44717405655719616,-0.4471565282838305,-0.44716734322849716,-0.44700929078755897,-0.4469972313354834,-0.4469952681688665
2012-03-09,-0.44717405655719616,-0.4471565282838305,-0.44716734322849716,-0.44700929078755897,-0.4469972313354834,-0.4469952681688665,-0.44701279644223213
2012-03-10,-0.4471565282838305,-0.44716734322849716,-0.44700929078755897,-0.4469972313354834,-0.4469952681688665,-0.44701279644223213,-0.4470128665553256
2012-03-11,-0.44716734322849716,-0.44700929078755897,-0.4469972313354834,-0.4469952681688665,-0.44701279644223213,-0.4470128665553256,-0.44701981476288777
2012-03-12,-0.44700929078755897,-0.4469972313354834,-0.4469952681688665,-0.44701279644223213,-0.4470128665553256,-0.44701981476288777,-0.44704438239083705
2012-03-13,-0.4469972313354834,-0.4469952681688665,-0.44701279644223213,-0.4470128665553256,-0.44701981476288777,-0.44704438239083705,-0.4471600339385037
2012-03-14,-0.4469952681688665,-0.44701279644223213,-0.4470128665553256,-0.44701981476288777,-0.44704438239083705,-0.4471600339385037,-0.44719859613990814
2012-03-15,-0.44701279644223213,-0.4470128665553256,-0.44701981476288777,-0.44704438239083705,-0.4471600339385037,-0.44719859613990814,-0.4471950904852349
2012-03-16,-0.4470128665553256,-0.44701981476288777,-0.44704438239083705,-0.4471600339385037,-0.44719859613990814,-0.4471950904852349,-0.44721261875860063
2012-03-17,-0.44701981476288777,-0.44704438239083705,-0.4471600339385037,-0.44719859613990814,-0.4471950904852349,-0.44721261875860063,-0.4472410285840717
2012-03-18,-0.44704438239083705,-0.4471600339385037,-0.44719859613990814,-0.4471950904852349,-0.44721261875860063,-0.4472410285840717,-0.4472641729162237
2012-03-19,-0.4471600339385037,-0.44719859613990814,-0.4471950904852349,-0.44721261875860063,-0.4472410285840717,-0.4472641729162237,-0.4472448953211762
2012-03-20,-0.44719859613990814,-0.4471950904852349,-0.44721261875860063,-0.4472410285840717,-0.4472641729162237,-0.4472448953211762,-0.44724416965065883
2012-03-21,-0.4471950904852349,-0.44721261875860063,-0.4472410285840717,-0.4472641729162237,-0.4472448953211762,-0.44724416965065883,-0.447207037756361
2012-03-22,-0.44721261875860063,-0.4472410285840717,-0.4472641729162237,-0.4472448953211762,-0.44724416965065883,-0.447207037756361,-0.4472017792743513
2012-03-23,-0.4472410285840717,-0.4472641729162237,-0.4472448953211762,-0.44724416965065883,-0.447207037756361,-0.4472017792743513,-0.44721261875860063
2012-03-24,-0.4472641729162237,-0.4472448953211762,-0.44724416965065883,-0.447207037756361,-0.4472017792743513,-0.44721261875860063,-0.44717055090252306
2012-03-25,-0.4472448953211762,-0.44724416965065883,-0.447207037756361,-0.4472017792743513,-0.44721261875860063,-0.44717055090252306,-0.4471779127773366
2012-03-26,-0.44724416965065883,-0.447207037756361,-0.4472017792743513,-0.44721261875860063,-0.44717055090252306,-0.4471779127773366,-0.44712497739177237
2012-03-27,-0.447207037756361,-0.4472017792743513,-0.44721261875860063,-0.44717055090252306,-0.4471779127773366,-0.44712497739177237,-0.44714951697448424
2012-03-28,-0.4472017792743513,-0.44721261875860063,-0.44717055090252306,-0.4471779127773366,-0.44712497739177237,-0.44714951697448424,-0.4471635395931768
2012-03-29,-0.44721261875860063,-0.44717055090252306,-0.4471779127773366,-0.44712497739177237,-0.44714951697448424,-0.4471635395931768,-0.447172352809025
2012-03-30,-0.44717055090252306,-0.4471779127773366,-0.44712497739177237,-0.44714951697448424,-0.4471635395931768,-0.447172352809025,-0.4471670452478499
2012-03-31,-0.4471779127773366,-0.44712497739177237,-0.44714951697448424,-0.4471635395931768,-0.447172352809025,-0.4471670452478499,-0.4471600339385037
2012-04-01,-0.44712497739177237,-0.44714951697448424,-0.4471635395931768,-0.447172352809025,-0.4471670452478499,-0.4471600339385037,-0.44722313572262
2012-04-02,-0.44714951697448424,-0.4471635395931768,-0.447172352809025,-0.4471670452478499,-0.4471600339385037,-0.44722313572262,-0.44722313572262
2012-04-03,-0.4471635395931768,-0.447172352809025,-0.4471670452478499,-0.4471600339385037,-0.44722313572262,-0.44722313572262,-0.44718807917588865
2012-04-04,-0.447172352809025,-0.4471670452478499,-0.4471600339385037,-0.44722313572262,-0.44722313572262,-0.44718807917588865,-0.44719014751214586
2012-04-05,-0.4471670452478499,-0.4471600339385037,-0.44722313572262,-0.44722313572262,-0.44718807917588865,-0.44719014751214586,-0.4471600339385037
2012-04-06,-0.4471600339385037,-0.44722313572262,-0.44722313572262,-0.44718807917588865,-0.44719014751214586,-0.4471600339385037,-0.4471724299334279
2012-04-07,-0.44722313572262,-0.44722313572262,-0.44718807917588865,-0.44719014751214586,-0.4471600339385037,-0.4471724299334279,-0.447142505665138
2012-04-08,-0.44722313572262,-0.44718807917588865,-0.44719014751214586,-0.4471600339385037,-0.4471724299334279,-0.447142505665138,-0.4471586702388358
2012-04-09,-0.44718807917588865,-0.44719014751214586,-0.4471600339385037,-0.4471724299334279,-0.447142505665138,-0.4471586702388358,-0.4471600339385037
2012-04-10,-0.44719014751214586,-0.4471600339385037,-0.4471724299334279,-0.447142505665138,-0.4471586702388358,-0.4471600339385037,-0.4471452856492938
2012-04-11,-0.4471600339385037,-0.4471724299334279,-0.447142505665138,-0.4471586702388358,-0.4471600339385037,-0.4471452856492938,-0.44709055186288216
2012-04-12,-0.4471724299334279,-0.447142505665138,-0.4471586702388358,-0.4471600339385037,-0.4471452856492938,-0.44709055186288216,-0.4470864151903679
2012-04-13,-0.447142505665138,-0.4471586702388358,-0.4471600339385037,-0.4471452856492938,-0.44709055186288216,-0.4470864151903679,-0.4470934264997141
2012-04-14,-0.4471586702388358,-0.4471600339385037,-0.4471452856492938,-0.44709055186288216,-0.4470864151903679,-0.4470934264997141,-0.4469847512048471
2012-04-15,-0.4471600339385037,-0.4471452856492938,-0.44709055186288216,-0.4470864151903679,-0.4470934264997141,-0.4469847512048471,-0.44703779176005154
2012-04-16,-0.4471452856492938,-0.44709055186288216,-0.4470864151903679,-0.4470934264997141,-0.4469847512048471,-0.44703779176005154,-0.44707660286293777
2012-04-17,-0.44709055186288216,-0.4470864151903679,-0.4470934264997141,-0.4469847512048471,-0.44703779176005154,-0.44707660286293777,-0.44708290953569474
2012-04-18,-0.4470864151903679,-0.4470934264997141,-0.4469847512048471,-0.44703779176005154,-0.44707660286293777,-0.44708290953569474,-0.4470969321543873
2012-04-19,-0.4470934264997141,-0.4469847512048471,-0.44703779176005154,-0.44707660286293777,-0.44708290953569474,-0.4470969321543873,-0.447089920845041
2012-04-20,-0.4469847512048471,-0.44703779176005154,-0.44707660286293777,-0.44708290953569474,-0.4470969321543873,-0.447089920845041,-0.4471049250470421
2012-04-21,-0.44703779176005154,-0.44707660286293777,-0.44708290953569474,-0.4470969321543873,-0.447089920845041,-0.4471049250470421,-0.44711179613020136
2012-04-22,-0.44707660286293777,-0.44708290953569474,-0.4470969321543873,-0.447089920845041,-0.4471049250470421,-0.44711179613020136,-0.44714657222455884
2012-04-23,-0.44708290953569474,-0.4470969321543873,-0.447089920845041,-0.4471049250470421,-0.44711179613020136,-0.44714657222455884,-0.4471530226291574
2012-04-24,-0.4470969321543873,-0.447089920845041,-0.4471049250470421,-0.44711179613020136,-0.44714657222455884,-0.4471530226291574,-0.4471530226291574
2012-04-25,-0.447089920845041,-0.4471049250470421,-0.44711179613020136,-0.44714657222455884,-0.4471530226291574,-0.4471530226291574,-0.44709030646705505
2012-04-26,-0.4471049250470421,-0.44711179613020136,-0.44714657222455884,-0.4471530226291574,-0.4471530226291574,-0.44709030646705505,-0.4470885185831718
2012-04-27,-0.44711179613020136,-0.44714657222455884,-0.4471530226291574,-0.4471530226291574,-0.44709030646705505,-0.4470885185831718,-0.4471004378090604
2012-04-28,-0.44714657222455884,-0.4471530226291574,-0.4471530226291574,-0.44709030646705505,-0.4470885185831718,-0.4471004378090604,-0.4471006130917941
2012-04-29,-0.4471530226291574,-0.4471530226291574,-0.44709030646705505,-0.4470885185831718,-0.4471004378090604,-0.4471006130917941,-0.4471183166478934
2012-04-30,-0.4471530226291574,-0.44709030646705505,-0.4470885185831718,-0.4471004378090604,-0.4471006130917941,-0.4471183166478934,-0.4471198240794028
2012-05-01,-0.44709030646705505,-0.4470885185831718,-0.4471004378090604,-0.4471006130917941,-0.4471183166478934,-0.4471198240794028,-0.4471179660824261
2012-05-02,-0.4470885185831718,-0.4471004378090604,-0.4471006130917941,-0.4471183166478934,-0.4471198240794028,-0.4471179660824261,-0.44711933679340327
2012-05-03,-0.4471004378090604,-0.4471006130917941,-0.4471183166478934,-0.4471198240794028,-0.4471179660824261,-0.44711933679340327,-0.4471092019457433
2012-05-04,-0.4471006130917941,-0.4471183166478934,-0.4471198240794028,-0.4471179660824261,-0.44711933679340327,-0.4471092019457433,-0.44714184660205947
2012-05-05,-0.4471183166478934,-0.4471198240794028,-0.4471179660824261,-0.44711933679340327,-0.4471092019457433,-0.44714184660205947,-0.4471530226291574
2012-05-06,-0.4471198240794028,-0.4471179660824261,-0.44711933679340327,-0.4471092019457433,-0.44714184660205947,-0.4471530226291574,-0.44715341526248076
2012-05-07,-0.4471179660824261,-0.44711933679340327,-0.4471092019457433,-0.44714184660205947,-0.4471530226291574,-0.44715341526248076,-0.4471404022723341
2012-05-08,-0.44711933679340327,-0.4471092019457433,-0.44714184660205947,-0.4471530226291574,-0.44715341526248076,-0.4471404022723341,-0.44712147173709926
2012-05-09,-0.4471092019457433,-0.44714184660205947,-0.4471530226291574,-0.44715341526248076,-0.4471404022723341,-0.44712147173709926,-0.4471214787484086
2012-05-10,-0.44714184660205947,-0.4471530226291574,-0.44715341526248076,-0.4471404022723341,-0.44712147173709926,-0.4471214787484086,-0.4471058715738038
